DateTime,x(m),y(m),z(m),vx(m/s),vy(m/s),vz(m/s)
2030-11-14 12:57:57.983318,926156.634750,-417253.336225,7031479.248262,-1834.986401,-7281.526592,-140.466693
2030-11-14 12:59:11.411553,788791.975999,-950149.453070,7000177.836609,-1904.604978,-7226.026916,-711.534394
2030-11-14 13:00:24.677947,647050.615983,-1476238.849360,6927318.126592,-1962.675102,-7127.911612,-1276.230543
2030-11-14 13:01:38.021635,501326.061145,-1994137.112728,6813233.472670,-2009.094751,-6987.655999,-1833.037727
2030-11-14 13:02:51.408330,352546.259614,-2500527.808794,6658620.606030,-2043.574690,-6806.195595,-2378.372928
2030-11-14 13:04:04.842866,201581.768042,-2992443.858328,6464379.856720,-2065.929542,-6584.660326,-2909.032775
2030-11-14 13:05:18.323672,49328.792770,-3466960.382819,6231659.616119,-2076.043937,-6324.432257,-3421.863574
2030-11-14 13:06:31.850269,-103311.219616,-3921264.934749,5961836.387946,-2073.877256,-6027.120548,-3913.836546
2030-11-14 13:07:45.420777,-255431.988467,-4352658.797656,5656514.175492,-2059.463252,-5694.559438,-4382.048770
2030-11-14 13:08:59.034121,-406132.518467,-4758587.319921,5317506.903841,-2032.909613,-5328.787596,-4823.755476
2030-11-14 13:10:12.688165,-554518.817216,-5136644.722167,4946834.801320,-1994.397348,-4932.043012,-5236.374639
2030-11-14 13:11:26.379902,-699709.930839,-5484591.477660,4546712.666725,-1944.179957,-4506.749042,-5617.505123
2030-11-14 13:12:40.105711,-840844.110394,-5800370.773749,4119535.670262,-1882.581839,-4055.498026,-5964.943797
2030-11-14 13:13:53.859509,-977081.032138,-6082115.731013,3667876.389138,-1809.998181,-3581.046851,-6276.692390
2030-11-14 13:15:07.632953,-1107608.389628,-6328167.276342,3194470.090344,-1726.893429,-3086.300041,-6550.975872
2030-11-14 13:16:21.413154,-1231644.421053,-6537084.116238,2702214.344581,-1633.802195,-2574.307916,-6786.251859
2030-11-14 13:17:35.184010,-1348447.402173,-6707666.139911,2194143.878752,-1531.325892,-2048.238923,-6981.234774
2030-11-14 13:18:48.911629,-1457301.892184,-6838948.353326,1673514.167262,-1420.152300,-1511.464323,-7134.885500
2030-11-14 13:20:02.540094,-1557528.741235,-6930250.513376,1143817.387290,-1301.066163,-967.571306,-7246.461662
2030-11-14 13:21:15.959089,-1648466.617700,-6981227.455638,608994.186707,-1175.008691,-420.575650,-7315.562630
2030-11-14 13:22:29.208260,-1729727.211219,-6991992.031891,71898.397105,-1042.712070,126.647109,-7342.300712
2030-11-14 13:23:43.606326,-1802119.891781,-6961936.275675,-474028.444005,-902.458756,680.775017,-7326.295940
2030-11-14 13:24:57.836513,-1863756.113307,-6891023.355905,-1015933.028131,-757.444841,1228.768763,-7267.211117
2030-11-14 13:26:12.564639,-1914768.727208,-6778830.150946,-1555435.126198,-607.202511,1772.311841,-7164.712874
2030-11-14 13:27:27.277555,-1954415.212737,-6626456.898116,-2085580.248352,-453.611432,2304.446807,-7019.817036
2030-11-14 13:28:42.045103,-1982504.613330,-6434689.909868,-2603718.036071,-297.431080,2822.589324,-6833.322363
2030-11-14 13:29:56.852284,-1998858.169319,-6204681.801607,-3106658.747838,-139.603594,3323.630622,-6606.385353
2030-11-14 13:31:11.694749,-2003374.559600,-5937797.739166,-3591380.791337,18.943920,3804.647918,-6340.377198
2030-11-14 13:32:26.565715,-1996024.329068,-5635635.910955,-4054957.902908,177.277942,4262.828862,-6036.901809
2030-11-14 13:33:41.457509,-1976851.313399,-5300015.418966,-4494589.565121,334.467302,4695.499213,-5697.782962
2030-11-14 13:34:56.361338,-1945972.990148,-4932967.299466,-4907618.759434,489.588220,5100.137560,-5325.054809
2030-11-14 13:36:11.264356,-1903582.278607,-4536739.243186,-5291536.326946,641.723949,5474.376850,-4920.966866
2030-11-14 13:37:26.156381,-1849943.798605,-4113748.482008,-5644035.579648,789.984231,5816.054820,-4487.936678
2030-11-14 13:38:41.020690,-1785398.464545,-3666616.663510,-5962984.483924,933.492455,6123.184012,-4028.586604
2030-11-14 13:39:55.839039,-1710360.175341,-3198129.089632,-6246472.411073,1071.402113,6393.994656,-3545.704096
2030-11-14 13:41:10.589438,-1625316.188128,-2711230.336810,-6492820.206238,1202.898917,6626.941996,-3042.239640
2030-11-14 13:42:25.243157,-1530829.512875,-2209026.004151,-6700593.654888,1327.202852,6820.717579,-2521.311823
2030-11-14 13:43:39.760271,-1427544.554023,-1694794.317038,-6868622.397030,1443.570156,6974.266778,-1986.223518
2030-11-14 13:44:54.084753,-1316194.977575,-1171999.275295,-6996031.437469,1551.298206,7086.819593,-1440.480749
2030-11-14 13:46:08.122437,-1197640.638883,-644421.029672,-7082272.086524,1649.713171,7157.925045,-887.935632
2030-11-14 13:47:21.688887,-1072965.577640,-116496.305670,-7127213.456729,1738.141685,7187.553485,-333.154163
2030-11-14 13:48:35.556125,-941597.774492,414253.485388,-7131157.000190,1817.025753,7175.889671,226.566301
2030-11-14 13:49:50.804908,-802178.516886,952446.053554,-7092660.192085,1886.692679,7121.283922,796.264410
2030-11-14 13:51:05.748525,-658530.426756,1482768.561256,-7011832.061714,1944.914942,7024.216854,1359.869020
2030-11-14 13:52:20.618287,-511095.495364,2003723.924885,-6889151.539272,1991.577941,6885.121083,1915.851332
2030-11-14 13:53:35.371393,-360843.771156,2511926.279424,-6725498.590428,2026.382135,6704.878718,2460.652325
2030-11-14 13:54:50.004738,-208684.008648,3004360.144125,-6521964.451083,2049.129199,6484.567345,2991.073396
2030-11-14 13:56:04.510693,-55542.466537,3478087.293959,-6279892.155486,2059.689574,6225.513511,3503.963425
2030-11-14 13:57:18.882246,97653.205661,3930301.194100,-6000858.832400,2058.007070,5929.277490,3996.276266
2030-11-14 13:58:33.113723,249981.504327,4358348.292039,-5686660.304407,2044.099285,5597.641375,4465.093966
2030-11-14 13:59:47.199720,400530.784686,4759737.167796,-5339301.191690,2018.057676,5232.603011,4907.637683
2030-11-14 14:01:01.136447,548407.740547,5132160.296824,-4960973.847531,1980.046813,4836.357961,5321.293303
2030-11-14 14:02:14.919422,692738.326793,5473495.079575,-4554053.730968,1930.304617,4411.298431,5703.615008
2030-11-14 14:03:28.546094,832678.354965,5781828.777934,-4121069.254069,1869.139828,3959.984981,6052.356114
2030-11-14 14:04:42.010075,967407.867543,6055445.758123,-3664718.494632,1796.935382,3485.166578,6365.458154
2030-11-14 14:05:55.307041,1096147.874135,6292864.714913,-3187817.922123,1714.142311,2989.729074,6641.096823
2030-11-14 14:07:08.428700,1218154.818517,6492827.758074,-2693321.597815,1621.283781,2476.716378,6877.673663
2030-11-14 14:08:21.361424,1332725.236344,6654315.446347,-2184314.773362,1518.956512,1949.324019,7073.836782
2030-11-14 14:09:34.078642,1439192.732412,6776556.330974,-1664050.662201,1407.841937,1410.936513,7228.493830
2030-11-14 14:10:46.533453,1536930.892199,6859060.109593,-1135986.720528,1288.720641,865.162984,7340.850324
2030-11-14 14:11:58.614017,1625319.361337,6901661.610394,-604091.073599,1162.555585,316.150095,7410.447544
2030-11-14 14:13:11.501466,1705189.931079,6904376.336802,-62711.870765,1027.943231,-241.858638,7437.461069
2030-11-14 14:14:24.190700,1774839.075699,6866575.031840,477565.896173,887.436623,-797.858667,7420.660828
2030-11-14 14:15:36.775635,1833995.389339,6788619.153525,1014265.299520,741.722380,-1349.211057,7360.261813
2030-11-14 14:16:49.644096,1882572.594567,6670347.225289,1547062.486630,590.875021,-1895.475630,7256.026362
2030-11-14 14:18:02.396178,1919967.892542,6512918.913607,2069860.535121,436.613410,-2430.288861,7108.907023
2030-11-14 14:19:15.100255,1946022.300299,6317207.811121,2580082.198761,279.737759,-2950.908172,6919.722894
2030-11-14 14:20:27.757995,1960595.699966,6084405.760591,3074739.388847,121.200848,-3454.178832,6689.637959
2030-11-14 14:21:40.378919,1963616.756253,5815893.990700,3550993.194444,-38.052206,-3937.111500,6420.045721
2030-11-14 14:22:52.972601,1955078.466817,5513249.889970,4006112.050997,-197.073492,-4396.842467,6112.573194
2030-11-14 14:24:05.546064,1935038.908927,5178250.641176,4437470.762326,-354.912503,-4830.635608,5769.082819
2030-11-14 14:25:18.106412,1903621.413623,4812854.812377,4842583.007542,-510.627955,-5235.917727,5391.651569
2030-11-14 14:26:30.659237,1861014.696945,4419199.796495,5219106.660750,-663.290357,-5610.285840,4982.565668
2030-11-14 14:27:43.208002,1807473.266797,3999595.813819,5564856.825078,-811.986921,-5951.521783,4544.311716
2030-11-14 14:28:55.757618,1743313.906807,3556493.257238,5877837.260528,-955.834911,-6257.624253,4079.539688
2030-11-14 14:30:08.306272,1668921.519783,3092519.027375,6156218.768017,-1093.971359,-6526.788151,3591.098133
2030-11-14 14:31:20.852318,1584742.747625,2610422.549881,6398387.207563,-1225.573454,-6757.451905,3081.974910
2030-11-14 14:32:33.389503,1491289.153075,2113090.423659,6602940.464767,-1349.855854,-6948.294228,2555.309976
2030-11-14 14:33:45.901773,1389143.979240,1603567.866154,6768698.359521,-1466.070154,-7098.244244,2014.416084
2030-11-14 14:34:58.361671,1278965.663786,1085054.403645,6894734.054344,-1573.513441,-7206.512458,1462.772759
2030-11-14 14:36:10.724603,1161497.457206,560923.744248,6980406.187287,-1671.533375,-7272.623195,904.046389
2030-11-14 14:37:22.877919,1037657.454218,35066.821802,7025392.823804,-1759.486586,-7296.462608,342.456426
2030-11-14 14:38:35.553651,906878.656931,-494795.055163,7029680.477503,-1837.708963,-7277.975779,-224.380923
2030-11-14 14:39:48.885684,769555.798264,-1026506.137532,6992311.609648,-1905.654520,-7216.328648,-794.135348
2030-11-14 14:40:00.000000,748323.765809,-1106638.891243,6983007.595314,-1914.965508,-7203.244474,-880.081815
2030-11-14 14:40:00.000000,748323.765809,-1106638.891243,6983007.595314,-1914.965508,-7203.244474,-880.081815
2030-11-14 14:41:00.000000,854346.930268,-846112.831736,7255563.776878,1741.729327,4371.012499,4320.415725
2030-11-14 14:41:59.457813,956388.496493,-584922.138994,7499875.673839,1690.492291,4411.650865,3901.667789
2030-11-14 14:43:00.119626,1057326.682679,-316495.219597,7724207.408994,1637.273926,4435.590245,3498.241150
2030-11-14 14:44:00.636894,1154786.092500,-47725.463795,7924274.627313,1583.512365,4444.531360,3116.986782
2030-11-14 14:44:58.954442,1245610.679159,211420.310103,8095776.490205,1531.254277,4441.030737,2767.421037
2030-11-14 14:45:56.928441,1332869.800272,468532.746583,8246520.683200,1478.984902,4427.297097,2435.426001
2030-11-14 14:47:04.759140,1431107.625426,767974.078887,8399037.002804,1417.526965,4399.866857,2064.524667
2030-11-14 14:48:18.987406,1533822.958964,1093072.003901,8537816.404827,1349.979773,4357.534260,1677.884850
2030-11-14 14:49:38.418688,1638173.151057,1436980.540793,8655313.681360,1277.404056,4299.709313,1283.740326
2030-11-14 14:50:59.549344,1738792.237155,1783018.200978,8743760.025850,1202.961595,4228.779566,899.487599
2030-11-14 14:52:22.069503,1834924.297964,2128616.856694,8802437.968771,1126.875951,4145.542862,525.271017
2030-11-14 14:53:46.032845,1926274.774952,2472764.031914,8831088.902052,1048.999415,4050.305920,159.555566
2030-11-14 14:55:14.343056,2015273.290342,2825629.219996,8828725.556004,966.471396,3939.400382,-210.800283
2030-11-14 14:56:46.726062,2100539.283938,3183771.515305,8791884.636629,879.292797,3812.140507,-584.609432
2030-11-14 14:58:23.441694,2181122.255327,3545540.927841,8716943.828215,786.881377,3666.923841,-963.072428
2030-11-14 15:00:04.840500,2255935.476919,3909093.210187,8599688.958374,688.451963,3501.570945,-1347.776129
2030-11-14 15:01:56.360958,2326575.102710,4288725.669569,8426355.325116,577.965489,3303.928516,-1758.863863
2030-11-14 15:04:00.300830,2390430.686042,4683571.606028,8180682.683012,451.812161,3063.968985,-2203.615073
2030-11-14 15:05:58.583868,2436556.267369,5031391.219249,7895410.828961,327.382179,2813.523088,-2618.571964
2030-11-14 15:07:53.054607,2466926.010010,5338546.312228,7573012.220972,202.412043,2549.210802,-3013.309868
2030-11-14 15:09:42.817249,2482339.675145,5603417.577055,7221715.920380,77.546350,2273.122433,-3387.045783
2030-11-14 15:11:27.360680,2483995.849264,5826305.101006,6849157.721554,-46.823921,1986.853619,-3739.869405
2030-11-14 15:13:06.216664,2473319.549263,6008363.260629,6463041.904452,-170.182909,1692.314721,-4071.562853
2030-11-14 15:14:39.044198,2451917.061941,6151691.737383,6070677.387986,-291.979845,1391.562171,-4381.922240
2030-11-14 15:16:05.619320,2421505.105153,6259156.101545,5678804.951876,-411.624823,1086.824108,-4670.773089
2030-11-14 15:17:25.805295,2383855.745259,6334191.430483,5293560.827195,-528.462420,780.584546,-4937.935993
2030-11-14 15:18:39.478211,2340789.003269,6380621.970015,4920736.959760,-641.672586,475.874403,-5183.053875
2030-11-14 15:19:48.819242,2292432.442758,6403005.166980,4553353.278827,-754.083544,165.675348,-5413.272716
2030-11-14 15:20:54.579756,2239175.973517,6403575.026223,4190214.862655,-866.657803,-152.511162,-5630.833750
2030-11-14 15:21:56.808666,2181773.999107,6384082.335900,3833437.560662,-979.253983,-478.244143,-5835.533307
2030-11-14 15:22:55.663865,2120856.392251,6346255.571452,3484328.779933,-1091.887979,-811.546876,-6027.437356
2030-11-14 15:23:51.299694,2057003.743365,6291746.508802,3143992.865520,-1204.555974,-1152.417369,-6206.520944
2030-11-14 15:24:44.956766,1989313.161547,6220489.818612,2806403.445096,-1319.640313,-1508.343193,-6376.085085
2030-11-14 15:25:00.000000,1969210.216045,6197012.033068,2710133.961638,-1353.143464,-1613.439647,-6422.894838
2030-11-14 15:25:00.000000,1969210.216045,6197012.033068,2710133.961638,-1353.143464,-1613.439647,-6422.894838
2030-11-14 15:26:00.000000,1977709.391072,5995464.137263,3119373.044392,74.014267,-3566.772060,6718.214831
2030-11-14 15:27:13.496470,1977047.627389,5715108.631376,3602988.812538,-92.030009,-4058.443747,6435.217652
2030-11-14 15:28:24.854238,1964739.692494,5409174.357844,4051243.691549,-252.771346,-4512.071142,6122.257008
2030-11-14 15:29:36.498832,1940890.078155,5070373.532751,4477537.080177,-412.672294,-4941.108673,5772.151707
2030-11-14 15:30:48.106515,1905688.745938,4702060.130813,4877325.745351,-570.002568,-5340.807775,5388.510754
2030-11-14 15:31:59.743534,1859318.517447,4306074.061105,5248654.246487,-723.927024,-5709.080525,4973.435597
2030-11-14 15:33:11.417706,1802042.002142,3884680.505846,5589374.608025,-873.504312,-6043.691639,4529.500894
2030-11-14 15:34:23.143557,1734178.264993,3440249.674142,5897543.920290,-1017.838144,-6342.660734,4059.416920
2030-11-14 15:35:34.931308,1656108.782064,2975305.870975,6171379.828118,-1156.059904,-6604.219570,3566.074344
2030-11-14 15:36:46.791134,1568272.731145,2492490.239133,6409293.148697,-1287.343550,-6826.844492,3052.498337
2030-11-14 15:37:58.728848,1471170.480466,1994575.948643,6609885.417419,-1410.903547,-7009.253920,2521.858251
2030-11-14 15:39:10.742326,1365368.642182,1484481.346136,6771960.724382,-1525.996595,-7150.419808,1977.475644
2030-11-14 15:40:22.823062,1251498.190599,965245.086346,6894556.149598,-1631.933365,-7249.595507,1422.792069
2030-11-14 15:41:34.945076,1130272.095562,440087.846113,6976955.369594,-1728.073242,-7306.329911,861.429703
2030-11-14 15:42:47.037963,1002536.129503,-87413.049815,7018733.359269,-1813.810982,-7320.519414,297.373335
2030-11-14 15:44:00.052366,867264.919134,-621130.587019,7019595.493503,-1889.639495,-7291.802645,-273.382537
2030-11-14 15:45:13.095772,726816.287319,-1151392.883576,6978884.185593,-1954.045661,-7220.211356,-840.382717
2030-11-14 15:46:26.323389,581721.047596,-1676192.594783,6896748.558969,-2006.821862,-7106.202892,-1401.395910
2030-11-14 15:47:39.718328,432857.625061,-2192289.810292,6773578.226618,-2047.655210,-6950.559047,-1952.903011
2030-11-14 15:48:53.287100,281083.931164,-2696656.851945,6609992.281253,-2076.328075,-6754.289156,-2491.643112
2030-11-14 15:50:07.031956,127285.758071,-3186296.515170,6406854.953574,-2092.695096,-6518.650960,-3014.419409
2030-11-14 15:51:20.954389,-27635.239319,-3658285.849453,6165269.314015,-2096.686298,-6245.136353,-3518.145506
2030-11-14 15:52:35.054671,-182765.931972,-4109791.721668,5886574.201819,-2088.306997,-5935.462216,-3999.860845
2030-11-14 15:53:49.332115,-337187.772119,-4538090.959420,5572337.680090,-2067.637428,-5591.557705,-4456.750322
2030-11-14 15:55:03.784853,-489982.006470,-4940587.151524,5224350.444111,-2034.831868,-5215.552014,-4886.159704
2030-11-14 15:56:18.408719,-640233.245312,-5314823.087450,4844622.915186,-1990.118117,-4809.766523,-5285.605760
2030-11-14 15:57:33.198684,-787038.439112,-5658506.676359,4435368.680731,-1933.795397,-4376.692774,-5652.800225
2030-11-14 15:58:48.146799,-929508.990048,-5969518.882390,3999003.738062,-1866.233829,-3918.988030,-5985.654036
2030-11-14 16:00:03.243575,-1066779.905287,-6245938.286340,3538126.347552,-1787.871379,-3439.450853,-6282.298857
2030-11-14 16:01:18.473871,-1198009.091111,-6486044.724468,3055528.119190,-1699.215906,-2941.029975,-6541.085766
2030-11-14 16:02:33.816613,-1322385.127813,-6688343.603275,2554182.878088,-1600.844540,-2426.810202,-6760.605559
2030-11-14 16:03:49.242848,-1439133.146200,-6851587.206234,2037243.310368,-1493.404746,-1900.007049,-6939.705398
2030-11-14 16:05:04.700758,-1547504.393799,-6974783.176261,1508127.172556,-1377.636217,-1364.052378,-7077.490161
2030-11-14 16:06:20.109014,-1646787.653840,-7057256.711622,970546.982332,-1254.385963,-822.620863,-7173.380078
2030-11-14 16:07:35.297169,-1736267.857802,-7098717.368076,428909.855059,-1124.716629,-280.026360,-7227.164872
2030-11-14 16:08:51.688947,-1816957.014143,-7099052.195467,-123913.721313,-986.827447,270.950686,-7239.041359
2030-11-14 16:10:07.985522,-1886821.680858,-7057485.248325,-675318.242583,-843.745504,817.842102,-7208.100089
2030-11-14 16:11:24.493313,-1945738.707970,-6974132.008280,-1224250.568740,-695.724783,1359.773189,-7134.564215
2030-11-14 16:12:41.485440,-1993447.448747,-6848743.345966,-1769348.128530,-543.039729,1895.557419,-7018.254829
2030-11-14 16:13:58.517224,-2029300.239361,-6682472.905823,-2304156.446683,-387.414052,2419.031891,-6860.287801
2030-11-14 16:15:15.635706,-2053103.031052,-6476202.260055,-2825805.225400,-229.634766,2927.595415,-6661.544590
2030-11-14 16:16:32.815605,-2064694.785475,-6231190.024810,-3330995.715784,-70.640810,3418.243094,-6423.248272
2030-11-14 16:17:50.040968,-2063998.029532,-5948926.859841,-3816599.499893,88.644227,3888.148367,-6146.827491
2030-11-14 16:19:07.292660,-2051014.909573,-5631156.348953,-4279595.235178,247.291919,4334.594821,-5833.936408
2030-11-14 16:20:24.549901,-2025828.873823,-5279862.279857,-4717102.380958,404.377368,4755.002780,-5486.443505
2030-11-14 16:21:41.791057,-1988604.713998,-4897253.403033,-5126408.045694,558.986092,5146.949145,-5106.418720
2030-11-14 16:22:58.992769,-1939588.428716,-4485753.422728,-5504983.518375,710.217578,5508.177557,-4696.126696
2030-11-14 16:24:16.128569,-1879107.677797,-4047993.938954,-5850499.724724,857.188120,5836.608029,-4258.024007
2030-11-14 16:25:33.169877,-1807570.331700,-3586792.969622,-6160854.661417,999.038658,6130.358602,-3794.742927
2030-11-14 16:26:50.084162,-1725464.595189,-3105147.253014,-6434187.687479,1134.937501,6387.755208,-3309.089832
2030-11-14 16:28:06.832297,-1633360.762884,-2606229.891729,-6668895.731833,1264.082853,6607.344431,-2804.049969
2030-11-14 16:29:23.369804,-1531908.479913,-2093361.133939,-6863665.320317,1385.713223,6787.922252,-2282.765899
2030-11-14 16:30:39.633132,-1421854.184853,-1570077.017247,-7017473.089167,1499.096188,6928.535065,-1748.616342
2030-11-14 16:31:55.532584,-1304055.118157,-1040155.416372,-7129636.744078,1603.535708,7028.530452,-1205.254124
2030-11-14 16:33:10.909833,-1179554.166721,-507883.525352,-7199864.123215,1698.343902,7087.612130,-656.895425
2030-11-14 16:34:25.452618,-1049747.899827,21381.903830,-7228433.342445,1782.801523,7106.030696,-108.922648
2030-11-14 16:35:42.653052,-909067.197636,569349.998385,-7214834.507103,1859.962903,7082.745766,461.440002
2030-11-14 16:36:59.207026,-764096.525339,1109313.067574,-7157860.781534,1925.601419,7016.875848,1026.691498
2030-11-14 16:38:15.601046,-614847.566379,1641497.127275,-7057985.807252,1979.832050,6908.675732,1587.170294
2030-11-14 16:39:31.751888,-462391.112801,2162157.790676,-6916055.566378,2022.266673,6758.822359,2139.026177
2030-11-14 16:40:47.658276,-307658.554617,2668218.601168,-6733120.349907,2052.655835,6568.172549,2679.048700
2030-11-14 16:42:03.309276,-151609.107843,3156646.246063,-6510497.111818,2070.813554,6337.843460,3204.011015
2030-11-14 16:43:18.696936,4801.458079,3624556.846288,-6249739.435544,2076.627588,6069.188946,3710.781588
2030-11-14 16:44:33.814524,160623.659008,4069221.013773,-5952626.790998,2070.059660,5763.796793,4196.330652
2030-11-14 16:45:48.656889,314921.231037,4488081.730819,-5621147.942914,2051.146303,5423.479663,4657.751831
2030-11-14 16:47:03.220787,466777.710521,4878769.711570,-5257482.414116,2019.998929,5050.263629,5092.282652
2030-11-14 16:48:17.504680,615301.602018,5239113.845544,-4863983.092276,1976.803451,4646.377204,5497.321098
2030-11-14 16:49:31.507489,759629.194470,5567145.810362,-4443164.844944,1921.820460,4214.245668,5870.436767
2030-11-14 16:50:45.229705,898931.875705,5861115.167433,-3997680.463578,1855.383710,3756.471321,6209.394872
2030-11-14 16:51:58.671641,1032417.610516,6119490.410301,-3530312.261849,1777.900188,3275.828626,6512.165230
2030-11-14 16:53:11.834067,1159336.937128,6340970.018904,-3043950.037225,1689.848052,2775.244026,6776.943270
2030-11-14 16:54:24.715214,1278982.628360,6524481.951644,-2541592.424967,1591.778382,2257.798454,7002.157724
2030-11-14 16:55:37.310338,1390694.703723,6669195.328475,-2026332.693657,1484.314564,1726.712439,7186.492407
2030-11-14 16:56:49.601416,1493852.268536,6774520.549711,-1501414.834795,1368.167271,1185.402237,7328.891668
2030-11-14 16:58:01.541568,1587866.380910,6840138.220031,-970332.562537,1244.164455,637.578836,7428.594553
2030-11-14 16:59:13.012403,1672155.897083,6866075.505792,-437127.324182,1113.338742,87.550426,7485.210001
2030-11-14 17:00:25.296169,1747637.790255,6852214.081042,104688.205898,974.046327,-471.205576,7498.772621
2030-11-14 17:01:37.259871,1812556.777613,6798307.284278,643493.196801,829.216070,-1026.507591,7468.244069
2030-11-14 17:02:49.351420,1866945.045158,6704376.831328,1179462.562293,678.844456,-1578.319533,7393.537432
2030-11-14 17:04:01.284226,1910246.442253,6571268.912106,1707305.745797,524.449257,-2120.962696,7275.217956
2030-11-14 17:05:13.117482,1942277.315082,6399780.691026,2224372.599323,366.879212,-2651.476994,7113.977365
2030-11-14 17:06:24.865704,1962879.504083,6190963.160116,2727747.965379,207.095058,-3166.634479,6910.812624
2030-11-14 17:07:36.549568,1971958.299475,5946046.429771,3214641.674058,46.057181,-3663.348099,6666.963949
2030-11-14 17:08:48.188769,1969478.564236,5666447.235920,3682349.013200,-115.265240,-4138.638055,6383.919143
2030-11-14 17:09:59.802318,1955465.387078,5353762.768549,4128265.989833,-275.901143,-4589.653979,6063.404669
2030-11-14 17:11:11.408942,1930004.144270,5009762.239884,4549904.451953,-434.884754,-5013.696227,5707.373219
2030-11-14 17:12:23.025370,1893241.158296,4636387.914975,4944894.899432,-591.258145,-5408.223945,5318.000150
2030-11-14 17:13:34.667878,1845383.238040,4235740.363421,5311008.971408,-744.081035,-5770.882048,4897.662884
2030-11-14 17:14:46.352529,1786696.627411,3810067.003577,5646172.161241,-892.437426,-6099.517121,4448.922873
2030-11-14 17:15:58.091124,1717509.890661,3361776.858017,5948458.106846,-1035.433456,-6392.174375,3974.534930
2030-11-14 17:17:09.894936,1638210.723527,2893409.143163,6216121.221793,-1172.211642,-6647.131289,3477.407715
2030-11-14 17:18:21.772198,1549247.308975,2407636.998435,6447599.594141,-1301.952078,-6862.900908,2960.601124
2030-11-14 17:19:33.727189,1451128.886776,1907261.813267,6641528.785355,-1423.877545,-7038.245058,2427.313956
2030-11-14 17:20:45.758902,1344426.952380,1395209.134146,6796757.205226,-1537.258547,-7172.188335,1880.873511
2030-11-14 17:21:57.855268,1229783.759422,874554.774961,6912359.260101,-1641.413191,-7264.030523,1324.757819
2030-11-14 17:23:09.985756,1107925.854269,348560.994600,6987665.596302,-1735.709851,-7313.376559,762.629159
2030-11-14 17:24:22.062147,979737.242299,-179061.097677,7022310.547996,-1819.542002,-7320.195963,198.609877
2030-11-14 17:25:34.925689,844403.582118,-711385.836060,7016032.653280,-1893.299901,-7284.210028,-370.455210
2030-11-14 17:26:48.032247,703633.946839,-1241285.296125,6968208.388505,-1955.841768,-7205.346653,-936.839247
2030-11-14 17:28:01.293723,558409.668584,-1764976.089433,6879017.209434,-2006.717276,-7084.194589,-1496.418953
2030-11-14 17:29:14.727999,409543.769203,-2279475.423597,6748871.740491,-2045.656419,-6921.545850,-2045.957457
2030-11-14 17:30:28.336401,257904.780352,-2781726.276641,6578437.766011,-2072.449552,-6718.459362,-2582.170007
2030-11-14 17:31:42.120947,104378.612876,-3268741.148742,6368621.619055,-2086.963078,-6476.234533,-3101.877706
2030-11-14 17:32:56.083831,-50135.760489,-3737615.918047,6120564.519115,-2089.138503,-6196.399380,-3602.021654
2030-11-14 17:34:10.224329,-204725.180171,-4185528.409923,5835647.769077,-2078.992080,-5880.710828,-4079.660098
2030-11-14 17:35:24.542102,-358474.714512,-4609778.015723,5515476.144464,-2056.614589,-5531.130668,-4532.008679
2030-11-14 17:36:39.033955,-510466.611643,-5007784.514656,5161882.986488,-2022.170949,-5149.826318,-4956.436531
2030-11-14 17:37:53.697220,-659793.118364,-5377125.163473,4776906.418514,-1975.897831,-4739.140452,-5350.502583
2030-11-14 17:39:08.524632,-805552.148541,-5715526.280745,4362804.423300,-1918.104847,-4301.603119,-5711.942769
2030-11-14 17:40:23.509176,-946863.269394,-6020905.885370,3922018.920165,-1849.169957,-3839.889824,-6038.711192
2030-11-14 17:41:38.639790,-1082865.732659,-6291371.755035,3457185.830749,-1769.540419,-3356.829285,-6328.973250
2030-11-14 17:42:53.900157,-1212723.701488,-6525239.551894,2971130.518373,-1679.732903,-2855.395785,-6581.119684
2030-11-14 17:44:09.268030,-1335633.307806,-6721055.216758,2466858.050449,-1580.332997,-2338.696756,-6793.784754
2030-11-14 17:45:24.711071,-1450825.373639,-6877612.311166,1947564.454184,-1471.999412,-1809.982437,-6965.858435
2030-11-14 17:46:40.176410,-1557562.762969,-6993973.297115,1416691.616413,-1355.479739,-1272.699589,-7096.501561
2030-11-14 17:47:55.571856,-1655135.753952,-7069516.922707,878040.932600,-1231.644452,-730.602937,-7185.186411
2030-11-14 17:49:10.695416,-1742816.371507,-7104034.382336,336252.880304,-1101.618534,-188.229380,-7231.779307
2030-11-14 17:50:27.122004,-1821760.774132,-7097350.802971,-216899.168535,-963.326820,362.736180,-7236.432297
2030-11-14 17:51:43.433429,-1889835.914661,-7048793.565895,-767937.903487,-820.011245,908.965111,-7198.321217
2030-11-14 17:53:00.217700,-1947119.159213,-6958113.024361,-1317818.186790,-671.375920,1451.565573,-7117.334337
2030-11-14 17:54:17.195788,-1992946.978272,-6825751.333549,-1861215.079014,-518.768468,1985.446593,-6993.910065
2030-11-14 17:55:34.251816,-2026945.182673,-6652581.012847,-2394044.204045,-363.278424,2506.790516,-6828.921062
2030-11-14 17:56:51.384844,-2048901.037588,-6439602.616732,-2913107.569934,-205.786063,3012.676332,-6623.356672
2030-11-14 17:58:08.576851,-2058669.118483,-6188103.344534,-3415173.373195,-47.213335,3500.166020,-6378.463733
